Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_D2_CSF_398-13.mzML
A0A075B6H7;A0A0C4DH55;P01624	P01624;A0A075B6H7;A0A0C4DH55				2.04452e+08
A0A075B6H9	A0A075B6H9				6.86166e+06
A0A075B6I0	A0A075B6I0				8.73292e+06
A0A075B6I1	A0A075B6I1				3.21105e+06
A0A075B6I9	A0A075B6I9				2.40109e+07
A0A075B6J9	A0A075B6J9				1.34336e+07
A0A075B6K4	A0A075B6K0;A0A075B6K4				482974
A0A075B6K5	A0A075B6K5				4.63184e+06
A0A075B6P5;P01615	P01615;A0A075B6P5				1.79074e+08
A0A075B6R2	A0A075B6R2				7.46217e+06
A0A075B6R9;A0A0C4DH68	A0A075B6R9;A0A0C4DH68				1.99893e+07
A0A075B6S2	A0A075B6S2;A2NJV5				1.35061e+08
A0A075B6S5	A0A075B6S5				1.13152e+06
A0A087WSX0	A0A087WSX0;A0A0G2JS06				2.96834e+06
A0A087WSY6	A0A087WSY6				7.97461e+07
A0A087WW87;P01614	P01614;A0A087WW87				3.73356e+06
A0A0A0MRZ8;P04433	P04433;A0A0A0MRZ8				8.73486e+07
A0A0A0MS15	A0A0A0MS15				5.74806e+06
A0A0A0MT36;A0A0C4DH26	A0A0A0MT36;A0A0C4DH26				1.65331e+06
A0A0A0MT89	A0A0A0MT89				4.09043e+06
A0A0B4J1U7	A0A0B4J1U7				5.92354e+06
A0A0B4J1V0	A0A0B4J1V0				5.12465e+07
A0A0B4J1V2	A0A0B4J1V2				2.61536e+06
A0A0B4J1X5	P01764;P01768;P01772;P01767;A0A0B4J1X5;A0A0C4DH42;P0DP02;P0DP03				9.5724e+07
A0A0B4J1Y8	A0A0B4J1Y8				5.81322e+06
A0A0B4J1Y9	A0A0B4J1Y9				1.21652e+06
A0A0B4J2D9;P0DP09	A0A0B4J2D9;P0DP09				1.94258e+07
A0A0C4DH24	A0A0C4DH24				4.08513e+06
A0A0C4DH25	A0A0C4DH25				1.34102e+07
A0A0C4DH31	A0A0C4DH31				585601
A0A0C4DH33	A0A0C4DH33				979715
A0A0C4DH34	A0A0C4DH34				5.48284e+06
A0A0C4DH35	A0A0C4DH35				1.81181e+06
A0A0C4DH36	A0A0C4DH36				6.45322e+06
A0A0C4DH38	A0A0C4DH38				1.36153e+07
A0A0C4DH43	A0A0C4DH43				1.5865e+07
A0A0C4DH67	A0A0C4DH67				1.06074e+07
A0A0J9YX35	A0A0J9YX35				1.54788e+07
A0A0J9YXX1	A0A0J9YXX1				6.02191e+07
A0M8Q6	P0CG04;P0DOY2;P0DOY3;A0M8Q6;P0CF74;B9A064;P0DOX8				2.17944e+08
A1L4H1	A1L4H1				2.18412e+06
A2RU67	A2RU67				456604
A6BM72;A6BM72-2;A6BM72-4	A6BM72;A6BM72-2;A6BM72-4				1.62591e+06
A6NCE7;Q9GZQ8	Q9GZQ8;A6NCE7				67366.5
A6NGN9	A6NGN9				6.47574e+06
A6NL88	A6NL88				2.22129e+06
A6NLU5	A6NLU5				8.73036e+06
A6NMY6;P07355;P07355-2	A6NMY6;P07355;P07355-2				355497
A8MTW9	A8MTW9				1.14163e+06
B1AJZ9;B1AJZ9-4	B1AJZ9;B1AJZ9-4				408388
B4DS77;B4DS77-2;B4DS77-3	B4DS77;B4DS77-2;B4DS77-3				136327
B9A064;P0DOX8	B9A064;P0DOX8				1.43208e+08
C9JVW0	C9JVW0				1.04941e+07
I3L3R5	I3L3R5				1.03504e+06
O00115;O00115-2	O00115;O00115-2				7.94961e+06
O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6	O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6				2.26829e+07
O00187;O00187-2	O00187;O00187-2				824463
O00244	O00244				758746
O00264	O00264;O15173;O15173-2				3.29942e+06
O00299	O00299				397777
O00339;O00339-2;O00339-3	O00339;O00339-2;O00339-3				1.53237e+06
O00391	O00391;O00391-2				1.40917e+07
O00451	O00451;O00451-2;O00451-3				1.45497e+07
O00461	O00461				4.10589e+06
O00462	O00462				6.86154e+06
O00468-6	O00468-6;O00468-7				1.61879e+07
O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9	O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9				913802
O00533	O00533;O00533-2				2.43318e+08
O00560;O00560-2;O00560-3	O00560;O00560-2;O00560-3				524078
O00567	O00567				321084
O00584	O00584				1.80304e+07
O00754;O00754-2	O00754;O00754-2				3.47504e+06
O14498	O14498				2.73592e+07
O14514	O14514				2.00837e+06
O14522	O14522;O14522-1				2.12586e+06
O14525;O14525-2;O14525-3	O14525;O14525-2;O14525-3				583518
O14594	O14594				2.90444e+07
O14668;O14668-2	O14668;O14668-2				2.45267e+06
O14672	O14672				4.8695e+06
O14745	O14745				80873.2
O14773	O14773				9.44196e+06
O14786	O14786;O14786-2;O14786-3				5.66725e+06
O14791-2	O14791;O14791-2;O14791-3				8.79142e+06
O14793	O14793				1.03723e+06
O14810	O14810				242970
O14917;O14917-2	O14917;O14917-2				3.67626e+06
O15031	O15031				1.30201e+07
O15041;O15041-2	O15041;O15041-2				553551
O15197;O15197-3	O15197;O15197-3				4.99614e+06
O15204;O15204-2	O15204;O15204-2				1.1197e+06
O15230	O15230;O15230-2				1.77212e+06
O15232;O15232-2	O15232;O15232-2				1.69668e+06
O15240	O15240				1.13818e+08
O15335	O15335				2.87726e+06
O15354	O15354				2.27309e+07
O15394	O15394;O15394-2				4.09765e+07
O15400;O15400-2	O15400;O15400-2				1.47796e+06
O15466;O15466-2	O15466;O15466-2				1.18845e+06
O15540;O15540-2	O15540;O15540-2				2.75262e+06
O43155	O43155				457673
O43157	O43157;O43157-2;O43157-3				3.13491e+06
O43173	O43173				2.40722e+06
O43240	O43240				830588
O43278;O43278-2	O43278;O43278-2				1.07885e+06
O43286	O43286				1.00231e+06
O43291	O43291				6.64676e+06
O43300	O43300				2.84126e+06
O43405	O43405;O43405-2				1.94268e+07
O43491;O43491-4	O43491;O43491-4				375406
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7				2.46753e+07
O43504	O43504				537285
O43505	O43505				5.38847e+08
O43508	O43508;O43508-2				678354
O43508-2;O75888;O75888-2;O75888-4;O75888-5	O75888;O43508-2;O75888-2;O75888-4;O75888-5				1.93568e+06
O43529	O43529				7.29958e+06
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				1.3229e+07
O43567	O43567				3.95287e+07
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				554712
O43736;O43736-2	O43736;O43736-2				1.25399e+06
O43827	O43827				2.75177e+06
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				743360
O43854;O43854-2	O43854;O43854-2				147665
O43866	O43866				1.54217e+06
O43897;O43897-2	O43897;O43897-2				1.37216e+06
O43909	O43909				667386
O43916	O43916				1.82423e+06
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				6.65826e+06
O60242	O60242				2.70053e+06
O60243	O60243				2.41126e+06
O60245;O60245-2	O60245;O60245-2				3.47072e+06
O60279	O60279				1.37918e+07
O60291;O60291-2;O60291-3;O60291-4	O60291;O60291-2;O60291-3;O60291-4				7.59961e+06
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				505324
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				3.72286e+07
O60476	O60476				2.5546e+06
O60477	O60477;Q76B58;O60477-3;Q76B58-2				364345
O60512	O60512;O60512-2				843649
O60565	O60565				274332
O60568	O60568				1.88957e+06
O60613	O60613				814296
O60704	O60704				103684
O60883	O60883				1.96455e+08
O60888-3	O60888;O60888-2;O60888-3				5.63621e+07
O60939	O60939				4.26472e+06
O75051;O75051-2	O75051;O75051-2				1.02422e+06
O75063	O75063				2.07885e+06
O75071	O75071				3.16606e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				6.69874e+06
O75078	O75078;O75078-2				4.02951e+06
O75083	O75083;O75083-3				1.88628e+06
O75084;Q14332	O75084;Q14332				424756
O75144;O75144-2	O75144;O75144-2;O75144-3				1.99266e+07
O75173;O75173-2	O75173;O75173-2				1.26259e+07
O75223	O75223;O75223-3				1.31126e+06
O75326	O75326;O75326-2				5.77718e+07
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				1.32035e+06
O75363;O75363-2	O75363;O75363-2				206729
O75368	O75368				1.43395e+06
O75487	O75487;O75487-2				1.83517e+06
O75493	O75493				1.10002e+07
O75503	O75503				2.86115e+06
O75509	O75509				2.37426e+07
O75629	O75629				2.07947e+06
O75636;O75636-2	O75636;O75636-2				557205
O75711	O75711				1.5471e+08
O75752	O75752				4.9335e+06
O75781;O75781-2	O75781;O75781-2				2.37697e+06
O75787;O75787-2	O75787;O75787-2				1.4856e+07
O75874	O75874				2.08477e+06
O75882-2;O75882-3	O75882;O75882-2;O75882-3				1.27153e+07
O75973	O75973				579006
O75976	O75976				4.46861e+06
O76061	O76061				2.67556e+06
O76070	O76070				2.06769e+06
O94760	O94760;O94760-2				7.46194e+06
O94766	O94766;Q9NPZ5				2.17246e+06
O94769	O94769;O94769-2				9.01894e+06
O94772;O94772-2	O94772;O94772-2				1.32079e+08
O94779;O94779-2	O94779;O94779-2;O94779-4				1.59912e+06
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				2.60979e+07
O94856-12;O94856-4;O94856-9	O94856-12;O94856-4;O94856-9				2.16787e+06
O94910	O94910;O94910-2				7.77612e+06
O94919	O94919				1.44596e+07
O94923	O94923				815118
O94933	O94933				1.4359e+06
O94973;O94973-2	O94973;O94973-2				267117
O94985	O94985				2.08804e+06
O94985-2	O94985;O94985-2				2.39077e+08
O94991	O94991;O94991-2				2.96746e+06
O95084;O95084-2	O95084;O95084-2				1.19008e+06
O95156	O95156				353080
O95157	O95157				2.56667e+06
O95158	O95158				2.08299e+07
O95159	O95159				801777
O95164	O95164				126784
O95185;O95185-2	O95185;O95185-2				2.34581e+06
O95196;O95196-2	O95196;O95196-2				1.23009e+07
O95206;O95206-2	O95206;O95206-2				4.35388e+06
O95297;O95297-2;O95297-3	O95297;O95297-2;O95297-3;O95297-4				801450
O95336	O95336				177932
O95390	O95390				2.83574e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				2.70951e+07
O95433;O95433-2	O95433;O95433-2				112525
O95445	O95445;O95445-2				3.88712e+07
O95450;O95450-2	O95450;O95450-2				2.06201e+06
O95467	O95467				1.49601e+06
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				737813
O95502	O95502				9.76675e+07
O95633;O95633-2	O95633;O95633-2				2.11115e+06
O95803;O95803-3;Q9H3R1	O95803;Q9H3R1;O95803-2;O95803-3				509384
O95841	O95841				1.37293e+06
O95865	O95865				1.12558e+06
O95881	O95881				54566.9
O95897	O95897				473076
O95967	O95967				8.08508e+06
O95970;O95970-3	O95970;O95970-3				58666.3
O95980	O95980				4.82612e+06
O95998	O95998;O95998-4				1.46434e+07
P00338;P00338-3	P00338;P00338-3;P00338-4				1.79615e+07
P00352	P00352				1.05421e+06
P00390;P00390-2;P00390-3	P00390;P00390-2;P00390-3;P00390-4;P00390-5				6.22473e+06
P00441	P00441				2.61687e+08
P00450	P00450				1.13438e+08
P00488	P00488				828119
P00492	P00492				2.10796e+06
P00505	P00505;P00505-2				5.5952e+06
P00533;P00533-3;P00533-4	P00533;P00533-2;P00533-3;P00533-4				1.23452e+06
P00558	P00558;P00558-2				4.04898e+06
P00568	P00568				735296
P00734	P00734				2.183e+07
P00736	P00736				1.0216e+08
P00738	P00738;P00738-2				1.85582e+09
P00739	P00739;P00739-2				8.14168e+08
P00740;P00740-2	P00740;P00740-2				3.9342e+06
P00742	P00742				2.40324e+07
P00746	P00746				1.68527e+07
P00747	P00747				4.33896e+07
P00748	P00748				1.08449e+07
P00751	P00751;P00751-2				1.02419e+08
P01008	P01008				2.84257e+08
P01009	P01009;P01009-2;P01009-3				2.08082e+09
P01011	P01011				1.08898e+09
P01019	P01019				4.6857e+08
P01023	P01023				3.07851e+08
P01024	P01024				5.54817e+08
P01031	P01031				1.36338e+07
P01033	P01033				7.18024e+07
P01034	P01034				3.41016e+09
P01036;P01037	P01036;P01037				301535
P01040	P01040				4.8177e+06
P01042	P01042;P01042-2;P01042-3				7.06495e+07
P01042-2;P01042-3	P01042-2;P01042-3				3.15204e+07
P01127;P01127-2	P01127;P01127-2				1.22851e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				823892
P01210	P01210				4.64097e+07
P01213	P01213				6.21233e+06
P01236	P01236				126278
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				1.17661e+06
P01282;P01282-2	P01282;P01282-2				845805
P01303	P01303				1.19881e+07
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				1.23367e+07
P01591	P01591				7.68064e+06
P01593;P01594	P01593;P01594				1.63768e+07
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				2.39353e+07
P01599	P01599;A0A0C4DH72				1.30525e+07
P01602	P01602				8.45756e+06
P01619	P01619				2.12016e+08
P01700	P01700				2.93529e+07
P01701	P01701				2.84577e+07
P01705	P01705				3.31875e+06
P01706	P01706				1.34906e+06
P01709	P01709				937659
P01714	P01714				3.92052e+06
P01717	P01717				4.02172e+07
P01721	P01721				3.18667e+06
P01742	P01742				9.56924e+06
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				1.04465e+07
P01780	P01780				4.16096e+07
P01817	P01817				5.25372e+06
P01833	P01833				3.0629e+06
P01834	P01834				1.77976e+08
P01859;P01859-1	P01859;P01859-1				3.67444e+08
P01860;P01860-1	P01860;P01860-1				3.10197e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				1.70371e+07
P01876;P01876-1	P01876;P01876-1				3.91418e+08
P01889	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				4.13216e+06
P01903	P01903;P01906				141832
P01911;P04440	P01911;P04440				2.94442e+06
P02144	P02144				733869
P02452	P02452				2.25224e+07
P02461	P02461;P02461-2				6.10604e+06
P02462	P02462				154338
P02533	P02533				4.11962e+06
P02538	O95678;P02538;P48668				1.20855e+07
P02647	P02647				1.45553e+09
P02649	P02649				6.07267e+09
P02652	P02652				3.22159e+08
P02654	P02654				5.46187e+07
P02655	P02655				1.05032e+07
P02656	P02656				4.2533e+07
P02671	P02671;P02671-2				1.27899e+08
P02675	P02675				4.83264e+07
P02679;P02679-2	P02679;P02679-2				4.06862e+07
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				292314
P02741	P02741				111975
P02743	P02743				5.73873e+06
P02745	P02745				8.45982e+07
P02746	P02746				1.48736e+08
P02747	P02747				2.45658e+08
P02748	P02748				2.73764e+07
P02749	P02749				4.16709e+07
P02750	P02750				5.46283e+07
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				1.83951e+08
P02753	P02753				7.76846e+07
P02760	P02760				1.94809e+07
P02763	P02763				1.40051e+09
P02765	P02765				2.20977e+08
P02766	P02766				6.01638e+09
P02768	P02768				1.04887e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				1.76649e+08
P02786	P02786				1.33232e+06
P02787	P02787				4.48677e+09
P02788;P02788-2	P02788;P02788-2				2.53169e+06
P02790	P02790				1.33924e+09
P02792	P02792				5.21365e+06
P02794	P02794				3.4766e+06
P03950	P03950				1.86847e+06
P03951	P03951;P03951-2				2.83094e+06
P03952	P03952				7.78707e+06
P04003	P04003				1.51805e+06
P04004	P04004				1.7879e+08
P04040	P04040				423544
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				3.48233e+06
P04066	P04066				1.31377e+07
P04070;P04070-2	P04070;P04070-2				3.06108e+06
P04075	P04075;P04075-2				3.43451e+07
P04080	P04080				3.01019e+06
P04085;P04085-2	P04085;P04085-2				6.83067e+06
P04114	P04114				2.79671e+07
P04156	P04156				3.18664e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				8.65971e+06
P04180	P04180				4.44567e+07
P04196	P04196				8.92042e+07
P04216	P04216				4.47546e+08
P04217	P04217;P04217-2				1.77423e+08
P04217-2	P04217-2				2.74828e+06
P04259	P04259				5.89106e+06
P04264	P04259;P04264				9.80874e+07
P04271	P04271				1.37467e+06
P04275	P04275				4.59165e+06
P04278	P04278;P04278-5				2.09166e+06
P04406	P04406;P04406-2				2.92338e+07
P04439;P04439-2	P04439;P04439-2				1.30153e+06
P04746	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				887524
P04792	P04792				862406
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q71UI9-5;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				1.47052e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				523574
P05026;P05026-2	P05026;P05026-2				1.49658e+06
P05060	P05060				2.25703e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				7.09086e+08
P05090	P05090				1.99882e+09
P05107	P05107				171702
P05109	P05109				579234
P05121	P05121				248287
P05154	P05154				1.05376e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				4.41257e+08
P05156	P05156				2.56281e+07
P05160	P05160				1.35837e+06
P05362	P05362				2.36733e+06
P05408;P05408-2	P05408;P05408-2				2.48306e+08
P05413	P05413				5.40829e+06
P05451	P05451;P48304				659518
P05452	P05452				5.67096e+07
P05543	P05543				2.67759e+07
P05546	P05546				5.86603e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.06845e+06
P05937	P05937;P05937-2				6.1705e+06
P05997	P05997				878489
P06276	P06276				3.33621e+06
P06280	P06280				2.0052e+06
P06307	P06307				3.63277e+07
P06310	P06310				6.23871e+07
P06312	P06312				2.36707e+07
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				3.70667e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				5.98876e+08
P06396-2	P06396-2				1.90107e+06
P06681	P06681;P06681-2;P06681-3				3.62807e+07
P06702	P06702				1.11997e+06
P06703	P06703				2.68505e+06
P06727	P06727				8.51293e+07
P06733	P06733;P06733-2				7.07876e+06
P06744;P06744-2	P06744;P06744-2				6.1588e+06
P06865	P06865				1.01456e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				3.97192e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				2.06525e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				4.48216e+07
P07196	P07196				582197
P07225	P07225				3.60785e+07
P07237	P07237				905423
P07311	P07311				1.62271e+06
P07333	P07333;P07333-2				5.27649e+07
P07339	P07339				6.46561e+07
P07357	P07357				9.16712e+06
P07358	P07358				1.01123e+07
P07359	P07359				728756
P07360	P07360				6.13684e+06
P07492	P07492;P07492-2;P07492-3				1.62024e+06
P07585	P07585;P07585-4				2.25297e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				5.47314e+07
P07686	P07686				1.15638e+07
P07711	P07711;P07711-3				1.74619e+07
P07737	P07737				3.82055e+06
P07858	P07858				4.04446e+07
P07900;P07900-2	P07900;P08238;Q14568;Q58FF8;P07900-2				1.15252e+06
P07942	P07942				4.46061e+06
P07951-3	P06753;P07951;P09493;P09493-10;P67936;P07951-2;P09493-5;P06753-2;P06753-3;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9;P06753-4;P06753-5;P06753-6;P07951-3;P67936-2				1.40626e+06
P07996	P07996;P07996-2				2.52634e+06
P07998	P07998				2.00254e+07
P08123	P08123				2.22469e+07
P08133;P08133-2	P08133;P08133-2				24517.2
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				1.6463e+07
P08185	P08185				4.87225e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				4.21658e+06
P08238	P08238;Q58FF7				996224
P08253	P08253;P08253-2;P08253-3				2.14224e+07
P08294	P08294				8.47893e+07
P08493-2	P08493;P08493-2				4.17534e+07
P08571	P08571				1.22661e+08
P08572	P08572				3.187e+06
P08581;P08581-2	P08581;P08581-2				1.52525e+06
P08582	P08582;P08582-2				967255
P08603	P08603				1.18533e+08
P08637	P08637				2.65816e+06
P08670	P08670;P17661				1.64976e+06
P08697	P08697;P08697-2				5.22628e+07
P08758	P08758				1.27485e+06
P08779	P08779				1.08957e+07
P09104	P09104;P09104-2				1.75193e+07
P09172	P09172				6.42275e+06
P09211	P09211				3.92895e+06
P09382	P09382				8.89362e+06
P09417;P09417-2	P09417;P09417-2				9.71695e+06
P09486	P09486				5.48299e+07
P09603	P09603;P09603-2;P09603-3				3.24362e+07
P09619	P09619				5.16137e+06
P09622	P09622;P09622-2				1.28078e+06
P09668	P09668				2.14714e+07
P09871	P09871				7.35549e+07
P09936	P09936				4.67368e+06
P09958	P09958				2.31842e+06
P09960;P09960-4	P09960;P09960-4				311006
P09972	P04075;P09972;P04075-2				2.70679e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				1.47317e+08
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				4.3286e+08
P0C6S8	P0C6S8				2.83672e+06
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				5.11537e+07
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				1.63427e+06
P0DMQ5	P0DMQ5				1.80186e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				4.83147e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				3.09958e+08
P0DOX3	P0DOX3				3.49851e+06
P0DOX5	P0DOX5				1.75085e+09
P0DOX7	P01834;P0DOX7				2.85813e+08
P0DOY2;P0DOY3	P0DOY2;P0DOY3				4.24835e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.42491e+06
P0DP58	P0DP58				1.82778e+08
P0DTE1	P0DTE1				700565
P10124	P10124				5.57637e+06
P10153	P10153				1.59187e+07
P10253	P10253				3.23065e+06
P10321;P10321-2	P10321;P10321-2				2.18773e+06
P10412;P16402;P16403	P10412;P16402;P16403				685315
P10451-3	P10451-3				8.34028e+07
P10451-5	P10451;P10451-4;P10451-5				3.10817e+08
P10451;P10451-4	P10451;P10451-4				4.44797e+06
P10586;P10586-2	P10586;P10586-2				1.03497e+07
P10599	P10599;P10599-2				1.72648e+07
P10619;P10619-2	P10619;P10619-2				882105
P10636-2;P10636-6	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7				1.85072e+06
P10643	P10643				8.16661e+07
P10644;P10644-2	P10644;P10644-2				542636
P10645	P10645				5.49602e+08
P10721;P10721-2	P10721;P10721-2				3.95582e+06
P10745	P10745				1.83236e+06
P10768	P10768				1.38321e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				3.01101e+09
P10915	P10915				134474
P11021	P11021				8.91283e+06
P11047	P11047				5.87143e+06
P11117	P11117				2.20906e+06
P11137;P11137-3	P11137;P11137-3				337296
P11142	P11142				9.11537e+06
P11215;P11215-2	P11215;P11215-2				323329
P11279	P11279;P11279-2				1.24188e+07
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				3.11273e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				1.09187e+07
P11464-4	P11464-4				2.46339e+06
P11597	P11597;P11597-2				939665
P11717	P11717				981389
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				220340
P12109	P12109				4.56758e+07
P12110	P12110;P12110-2;P12110-3				3.06494e+06
P12111	P12111;P12111-2;P12111-4				7.50083e+06
P12111-4	P12111-4				1.21807e+06
P12259	P12259				7.29821e+06
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				1.47777e+06
P12273	P12273				512362
P12277	P12277				2.27621e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				2.07247e+06
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				1.09788e+07
P12821;P12821-2	P12821;P12821-2				908723
P12830;P12830-2	P12830;P12830-2				922625
P12955;P12955-2	P12955;P12955-2				1.56464e+06
P13284	P13284				1.92671e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				3.70367e+07
P13489	P13489				675961
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				2.13407e+06
P13521	P13521				6.24189e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				2.20409e+08
P13591-3	P13591-1;P13591-3;P13591-4				2.87698e+07
P13598	P13598				3.57326e+06
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				2.55375e+07
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				1.99986e+06
P13639	P13639;Q15029;Q15029-2;Q15029-3				532211
P13645	P13645				8.70992e+07
P13647	P13647				1.5652e+07
P13667	P13667				1.78938e+06
P13671	P13671				1.38821e+07
P13693	P13693				67779.4
P13796	P13796				4.81217e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				365144
P13987;P13987-2	P13987;P13987-2				9.73075e+07
P14136	P14136				567105
P14138;P14138-2;P14138-3	P14138;P14138-2;P14138-3				2.6512e+06
P14151;P14151-2	P14151;P14151-2				3.04881e+06
P14174	P14174				7.53793e+06
P14207	P14207				5.38647e+06
P14209;P14209-3	P14209;P14209-3				1.69156e+06
P14314-2	P14314;P14314-2				1.26357e+07
P14324;P14324-2	P14324;P14324-2				929053
P14384	P14384				2.35618e+06
